"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Klk9,0.0149890704471957,0.012193167527435,-0.000878817173837255,0.00325239582559395,0.00831451595483936,0.0114920092738256,-0.00526579975659776,2.82816576711022e-05,-0.000511274804474185,0.0113541464603689,-0.00359545171365103,0.00873622241459964,0.00562472024917697,0.00237606801096458,-0.00208029458140541,-0.000870106991794041,0.015316883543786,0.0143284759633538,-0.00753024157013549,0.00737841702481445,0.000253537034216419,-0.0109154617444273,0.0244002148276022,0.0187775412863236,0.0182835905408921,-0.00768400300419414,0.0101029982755349,-0.00987072245347342,-0.01747654852277,-0.0159150160668436,0.00341510035512883,-0.0114139055034937,0.000592757454963227,-0.0117777574047129,-0.034665796341666,-0.0223508644209077,0.0104182591433423,0.0244693723157491,-0.0370790506304627,0.00822815997018632,-0.00325490945855407,0.0240094571591016,-0.0383590376113724,0.0324956214126759,0.0063612263437979,-0.0147524895330402,0.0136987567443555,0.00899260486502868,0.000869614889678999,-0.0190742107200106
P2rx4,0.0218617476112326,0.00793191730456229,0.0194344137573513,-0.00995928348375947,0.0282101745963434,0.00844314568464138,-0.00447546453580533,0.0157743741492245,0.00668439990149386,-0.00713037161242555,0.0187864958472937,-0.0135239404919129,0.00398290125550217,0.0377583554770766,0.0136911673580257,0.00554333209145908,-0.0148365268358217,-0.034278814422546,-0.0134543104500972,-0.0222013561395789,0.011163757886524,0.0100636839964618,-0.0254088876800178,-0.00997392223704504,-0.0048844529833913,-0.0239213887046552,0.00914690527576259,-0.00329905965010959,-0.00571662485051031,0.00049099691827318,-0.00948840736427147,-0.00583561609890078,0.0425200374860482,-0.00572591281542037,0.0175443907869874,0.0173555524248708,-0.0224966227910691,0.0311377835253965,0.0223956023374749,0.0235871194225123,0.00193090513134146,-0.00125313352350945,0.010956451530207,-0.00896210219227201,-0.00569552123203664,0.0198676727928425,-0.00375013641938931,-0.0132941240750395,0.0216805436050775,0.00653700435213139
Ctsd,0.0322836848798501,-8.59955628178746e-05,0.00919568682791588,-0.0365853552537745,0.00718085692641607,0.014138271714488,0.0134722464205519,-0.00709739463452939,-0.0193997878129577,-0.0044974018780499,0.0139585487136387,-0.00668172135343297,0.0224305300473181,-0.0139059873287869,-0.0094997003570355,-0.0326518262995949,0.031622802152373,0.0173655189859899,-0.0301100145347913,0.0160164937389332,0.00261907780620217,-0.00545198428417501,-0.00814308054154414,0.0467296829967576,-0.00754997816647807,0.0194492613544038,-0.0135605907365992,-0.00122008269799079,0.0063187838980506,0.00508037213875324,-0.0415238242314058,-0.011108000689563,-0.0300072003908251,-0.0547267466878389,0.0130670196423219,0.0415395927387911,-0.00215006760588977,-0.0113937563731232,-0.00105515488383831,0.0412365936437429,0.0837161953024078,0.00300724713951312,0.0251904675546549,-0.0270286374488308,0.0235111433938515,0.0224305174979652,-0.0237568666497048,0.0331852023402443,0.0153935615127373,0.0322523492164392
Nrep,-0.0397830282693263,0.0355154261818528,0.0107123896001549,0.02755436034299,0.010220755274722,0.00122367709671583,0.0546540958504097,0.00345129965454499,0.00101275183564626,0.0446170345936859,0.0359207113632102,-0.00809123319431618,0.0158349268672065,0.0200933198460821,-0.00679429428950303,-0.0100954876914314,-0.0311539568645247,0.0172294853368484,-0.016215722574097,-0.0103268337843793,-0.0139927769028993,0.0052408521235657,0.0087885256094301,-0.00215061286249363,-0.000293139699723174,-0.00823546616664993,-0.00312823893348512,0.0132546153786705,0.0120600368052434,0.0195638508961271,0.0258495289119005,-0.0515046295217498,-0.0131879685680301,0.0030577056993482,-0.0151832031037299,-0.00497214700012528,0.01577525558405,0.00384853757438755,0.0275897905979363,-0.000639593116629952,-0.0124603724019954,-0.01876173259261,-0.00982196696017809,-0.0257285773637262,-0.0125428124396221,0.0423455047295961,-0.00576361951832488,0.00695787269855395,-0.0150016629877198,-0.0187580853169802
Brinp1,-3.99898302580768e-05,-0.0187262225551638,-0.0340254514114196,-0.0307631847488211,0.0171558425843329,0.0423192429289875,0.0267684800730229,0.0380713780380504,-0.0331300226942199,0.0220727476811599,-0.00699801804008235,0.00916388628078656,0.0150454087239101,0.0106469006187,-0.000452794232480469,0.0434495920437175,0.0120701830052552,-0.0299435891324976,-0.00485933840775629,-0.00728189664698542,-0.0351509052545116,0.0024072399649142,-0.0316084260450326,0.0195265133878424,0.00274941458595477,0.0240953974364758,-0.00407821597879131,-0.0205499819329393,-0.0123738782778196,-0.0221918653657008,-0.0200331634439382,0.00718784568822125,-0.0100250308905391,0.00524218566332981,-0.00604680937064569,-0.0300028820545621,-0.028481537375678,0.0109943410136962,0.0106773221037618,-0.0264688401578382,0.00424805422434682,0.0120918127036136,0.00189892221243549,0.00497700788403637,-0.00247382477351788,0.00455314184081062,-0.00719322475997163,-0.0126379109220768,0.0152897373210219,0.0203685988574832
Pappa2,0.000339919109187338,0.00013280275785099,6.55904602502573e-05,0.000532621329630875,0.000524706342931038,0.000372495963011565,0.000299495537096361,-0.000202388988234266,-0.000311962994911451,-0.000141797087910297,-0.00116873785690057,-0.00011911719060205,0.00064939976066652,3.41383938849301e-05,8.09393461266741e-06,1.60868990411398e-06,0.00117656085647584,0.00167711048947607,0.000142679964911836,-9.20879496146679e-05,0.000282185028671042,-0.000669570560913815,-0.00118320927199199,0.000526595475603389,-0.00033385151389615,0.00115974468788669,0.000759973179386297,-0.000197126248879387,-0.00042866393646819,-0.000762002621280411,0.00019492175046458,0.000623917299095705,0.00127419028101409,0.000287154031634867,1.1232039999317e-06,0.000666502405143461,0.000613395949548767,-0.00199053033759931,-0.000462370868040669,0.000330796121127442,-0.000270533884449577,0.000736289849001449,0.000312753043124883,0.0026734078834114,-0.00342022078587641,0.00199733352443822,0.000740109347629265,-0.00299793637494558,-0.000597552772074932,-0.00315095752477793
Ptgfr,0.000191077409575515,0.000283318511458901,4.14938983142734e-05,7.73292733183583e-05,0.000106021444504065,0.000652833386336712,-0.00037489372760506,0.000740592473897046,2.3976043727097e-05,-0.000771996400278485,0.00127564782358302,6.68809897864853e-05,-3.33056367592214e-05,0.000218469730891049,0.000149960192738739,-0.000808269092511822,-0.000120119297916225,0.000121132842403963,-0.00116479494572697,0.00031179798084201,-0.000192710785095303,0.00115615625075399,-0.000275927061988709,6.42090420191889e-05,-0.000694771707030184,0.0010180471674174,0.00032829000363949,0.000354528574985062,-0.000315555845040183,0.000446576345879384,-0.000360486435506987,-0.000250515677786758,-0.000484306676150219,6.78649028506487e-05,9.89439038621611e-05,-0.000772714874476258,0.00011194376399716,-0.00195502090867424,0.000768725912853453,4.12921732337669e-05,-0.000308485277018143,-0.000967953351413651,0.000674219535780744,0.000821497815954841,0.00121903946976607,0.00017917836473302,-0.000386656313657684,-0.000349990540717931,-0.000724488782486582,0.000646905186423336
Ssu2,6.47131517507964e-05,-1.46254900166444e-06,3.45863145231889e-06,-0.000309918965766133,0.000172996664274222,6.11316234697826e-05,4.97309845765259e-05,-0.000432282786375989,-3.66141109782193e-05,0.000414027492507834,-0.000213035969762386,-0.000409526797781136,4.01067915545062e-05,0.000441888586488368,-0.000587780823021678,-0.000657818164888946,4.23384721720505e-05,0.0001336551650911,5.98038288421092e-05,-0.000405561529076898,-0.000270385992095974,8.37157963644788e-05,0.000544817658857866,0.000936869201291479,0.000138261352186105,5.89530772780056e-05,0.000208347564301322,0.000361799788874784,0.000251891508740789,-0.000465218804296439,-0.000168921977385588,-0.000254069036712781,0.000425010744645657,-0.000370836746811086,0.000153448790363715,-0.000891162814357056,-0.000745555935040646,0.00169468325001086,-0.000760656232529389,-0.000422549850698199,0.00047420278128959,0.000107420218031212,-0.00101294599025615,0.000426578358364052,-0.000284878733824643,-0.000166807203058324,0.000552751471349507,-0.000662883125897918,0.000564155607360594,-0.000127313835393068
Clec4d,5.31759170991288e-05,-6.63909350895688e-05,0.000154808569274599,9.73498480480569e-05,9.49862325607015e-06,-0.000365019389195644,-0.000546100479617754,0.000392073333376663,0.000223935624803204,-0.00101909783178758,-0.000264606034896473,0.000510242454566496,-9.59450844024927e-05,-0.000845316872976156,-0.000867851237457494,-0.000952305457066231,0.000693158950309583,3.21519117044018e-05,-0.000396176721509677,0.000518913078758561,-0.000713128550458323,0.000109771149155693,-0.000835791383644455,0.00034333165957519,0.00102243646365268,0.000847263218510578,-0.000271659682478951,-0.000524614970547683,0.000557980246601643,-0.000577276535942377,-0.00160934720947104,-0.00111675480701982,-0.000625684372261249,-0.00113853372690406,0.0020811538131241,7.77838485932063e-05,-0.000435271511609983,0.00139603364350951,-0.00175203790458798,-0.000265453342534819,0.00204058915985999,0.00167163035381067,0.00106164941388575,0.000744099944579619,0.000896371903935024,-0.00269317793092934,0.00143524647965874,0.00125668579842755,-0.00137228269355711,-0.000594202101483221
Anks4b,3.73733451728781e-05,0.000251543286734035,-0.000178345091329308,-7.85538874734011e-06,-0.000124622912684041,-3.11438470255621e-05,0.000365572571332346,0.00024982430278842,-0.000330579601001421,-0.000253758365434756,0.000320106294568698,-0.000241594247661327,-0.00017361501802727,0.000517843585524912,-9.16697656811969e-05,-0.000219138682644869,0.000213280210481811,-0.000551328908725603,0.000370786618130708,0.000874380202044429,0.000395052449585019,0.000366986771163739,6.58900743938294e-05,-1.72167243699803e-05,-0.000719554814689222,-0.000361842790417379,7.40989216184525e-05,0.000197911963460035,0.00129903893261813,0.00114139238467024,0.000498332911193513,-0.000147783754239896,0.000166858127093163,1.91171147244671e-05,0.000663193337893172,0.000428998568314852,0.000244985688813949,0.000400039046301265,-0.00127988232874199,-0.000449224173718504,-1.30304343191321e-05,-0.000430486511908661,-0.000716862673700028,0.000332633914471709,0.000466593487611046,0.000138666439072206,-0.0001696816408092,-0.00122571094386635,0.0011727533997772,-0.000122932049188297
Fam216b,-0.000111135480854174,0.00015306317883038,2.11911887189003e-05,7.47344953520338e-06,7.49912884500547e-05,0.000144519701327339,0.000265052342580396,0.000194632775433159,0.000274967036614152,0.000151346011787487,-1.43626179711847e-05,-0.000100316833737682,0.000145769902929302,-7.31356192621232e-05,-0.000116674460401694,-0.000156132811130999,-0.000182980094172481,0.000142030138994235,-0.000110752408310976,-9.31418395003869e-05,4.22338802244964e-05,6.93116947479822e-05,9.7335863908138e-05,0.000243756074221033,-1.83123860733907e-05,-6.93227151843675e-05,-3.15009035406358e-05,-0.000462453094939649,0.000248383812899554,0.000253716546870872,-0.000511692594842633,0.000368133783043108,-0.000172089737834511,0.000409009084662303,0.00042714550710433,-0.000728789526663021,0.000382190516577699,-0.000509829641660784,-0.000331035047226975,-0.000248913341583913,0.000232622212826394,0.000672059362257679,0.000418829163609682,-0.000727512901857223,-0.000282029736070207,-5.65664201439955e-05,-0.00053339924075726,-0.000409026277323419,5.51096255459467e-05,-0.000178856601978559
Gm36120,-0.000175567113114815,0.000138416180544435,1.09139083770804e-06,8.51117289201111e-05,-4.04382522097364e-05,0.000118545385287779,7.9977829063059e-06,-0.000176237478389173,-0.00025218018531333,-9.03708938627083e-05,0.000265128123801414,4.20643419211039e-05,0.000103416848269669,-0.000316527243973484,-5.89387559875293e-05,-6.8388026232539e-05,0.000689407394679023,-0.000302414303782136,0.000196522748089337,-0.000316902823243051,3.83656678642006e-05,0.000287404594809627,0.000207956179564412,-7.2470979358422e-05,-0.000203304825969596,0.000698460803173239,-0.000451223411347591,3.16361360282364e-05,-0.000171539255012562,3.31628247165457e-05,0.00026518075262835,0.000245433761965153,-0.000241215043822982,0.000247084645907989,0.000259509008395183,0.000365279609077029,-0.000438243542752762,5.32704824545265e-05,-0.000702411840658358,0.000539406744244044,0.000678469786513791,-0.000364213473310249,-1.7345469679218e-05,0.0016331052088486,0.00118296043135181,-0.000975965699223542,-0.000143589100350866,0.000691308773814806,-0.000660119890836081,0.000310678003012281
Gm28729,0.000140516152541232,0.000137092027154216,0.000678370323917837,-0.00014578653574524,0.000365537909830021,-0.000296954122552916,-1.00535621339362e-05,0.000321976979519431,9.79547931845883e-05,-0.00053648145472686,0.000635871869828484,0.00083894590414921,0.00168698562720677,-0.000554096427599818,-0.000612599334687428,-0.000135250133035998,-0.000445409871868637,-0.00132178939761492,-0.000131942084059766,1.22497465764605e-05,-0.00131654431426958,6.42774102766533e-05,-0.00013522556439117,-0.000831829488935135,-6.2917042028374e-05,-0.00055368657173169,-0.000174268849630865,0.000311992966541835,-4.16404660119792e-05,0.000245408431999819,-0.000443685580805091,-0.000119066103255704,0.000996586002314826,0.000374071197439784,0.00116145960304346,-0.000282051236813608,0.00019715510956911,-0.000697230955991283,0.000916276200194703,3.19405297911248e-05,0.0013218398090638,-0.00143414359007379,0.00169846792117847,0.000639655446789168,-0.000815115657553741,0.000822976587331347,0.000922715638152384,-0.0010723740585839,0.000201852490307376,0.00161023602079092
Cd7,0.000109654659470771,-2.75534808187771e-05,0.000433931997500566,-4.22229385468397e-05,0.000213804037553368,-0.000398114061763594,-6.54374355820479e-05,0.000367940127140393,-0.000102751320807813,-0.000596755822255979,0.00029884929613281,0.000567196468308864,0.00177127572486688,-0.000887441000604126,-0.000714194681764919,-0.000647231587908895,0.000205605632436356,-0.000180966896040822,-0.000607810356818724,0.000827969017014599,0.000603760806033003,0.000543020330468676,-0.00173070583506104,-0.000674948328200168,-0.000485368465682486,0.00135073362574113,0.000307878693166828,-0.000266072172264214,0.000721290191967474,0.00115934179393706,-1.99940372827429e-05,-0.0016789511685439,-0.00126835018918269,-0.00056720611722416,0.00124567694061192,-0.000992818735811379,0.00130014523741575,0.000516730050148673,-0.00178307875670567,0.000564066593990922,0.000385683142331968,0.000227565417792141,0.0010172911163914,0.000682726124204506,-0.000879918817396669,0.000388782876064995,0.00221194266436554,0.00237341496037577,0.0011921204498133,0.00110691831700479
Gm3772,-0.000122662593585095,0.000137476914565685,3.3832847383224e-05,5.76040165814929e-05,2.4813063202444e-06,9.38219425749849e-05,-3.38180176632879e-05,-0.000332789089891231,-0.000442259670325313,-0.000110639591342664,0.000188351107814431,-4.13765354473056e-06,8.70673680200527e-05,-0.000216642753496258,0.000325661085641884,-6.33749561572418e-05,0.000669434552929688,-0.000358543744752633,0.000191312890170554,-0.000144296251922205,-5.72028010108791e-05,0.000322742567658817,-5.31148518932931e-05,0.000105568269736755,-0.000421924238995209,-0.000128966456115192,0.000368061064374515,-0.000559085233892527,0.000109751192419438,-0.000419327753614491,0.000345270310575004,-2.40362497649999e-05,1.97340742073966e-05,-0.000171098990516554,0.000530221808855754,-3.48186256444359e-05,-0.000134925207585724,-7.84060904855944e-05,-0.000467562055362671,0.00048475765525281,0.000170087107012315,0.000304820075542568,0.000235656848872199,0.00128733341515317,0.000276728868158307,-0.00118288159966045,-4.45931677190929e-06,0.000385740819120009,0.000618904024246269,-0.000384775343506776
2810403G07Rik,0.000251017966846507,0.000421430228593284,-0.000475602568355572,0.000335620880039716,-0.000591721222730259,0.000106314986892509,0.000308329541575731,0.000782761759784836,7.92602784498181e-05,-0.000854874373049853,0.001207296847168,-0.000414147877571297,4.31003119796976e-05,0.0006382354642116,0.000478529195240251,0.000298359977949645,0.000252542006038658,0.000842913478513676,0.000210804746729875,-0.000465612547557509,0.00115376550144819,-0.000164116011456858,-0.00210605817433855,-0.000371773345696698,0.000548355298336836,-0.00102430754854957,-0.000864470263782009,0.000562231135828415,0.00183001820332988,0.000175680675513077,8.95207349331922e-05,3.97014200020052e-05,0.00206027807418803,-6.85298526784316e-05,0.00129708428462473,-0.000667210249586332,-0.000623948026552949,0.000162174941285656,0.000509440192747048,-0.00107632237615989,-0.00100116706210593,0.00111360578825094,0.000146763074540381,0.00159733953442928,-0.000668115248506153,0.000890205619339886,0.000498649367778607,-0.000611020749754,-0.000181761968585804,0.000143212035241778
Trappc3l,-4.36467476023781e-05,3.79180996825239e-06,-0.000119368093524958,-0.000391626602486322,-0.000125870825120521,0.000465863358127089,0.000141194250056206,-0.000214752157947267,0.000746655451734354,-0.000371221567841985,-0.000122216276068839,0.000335757194839051,-3.45408319739819e-05,-0.000291820917919218,-3.3758386730235e-05,0.000277588276511558,6.72615981230075e-05,6.05301307795435e-05,9.68202378694237e-05,-1.43759341463353e-05,-0.000113905319979192,3.49361732892872e-05,0.000406441038796945,0.00055629459947416,-0.000838877480819297,-0.000484902094691992,0.00099016959977024,0.000878580978892988,0.000849407677217488,0.00123174110156298,-0.000407058688397387,-0.00128604309625153,0.000563222906177794,0.000376678154054501,-0.00128149161397285,0.000287739228193545,-0.000219499092705505,9.54702941733177e-05,-0.000205774195102653,-0.000765342682186583,0.000193245050072598,-0.000530385111538513,-0.00048988136018792,0.000747517288158181,0.000670610606342878,0.000164720944179456,0.000657872020518777,0.000497844524390855,-0.000317051843673285,-0.000918827399982425
Hbq1a,3.93106385302885e-05,5.11908071870287e-06,5.13878824601967e-05,0.000311107942835033,1.05208597477377e-05,-0.000183149098035068,-0.000547445463592433,0.000679994661689105,0.000472843864959533,-0.000935151481933296,-0.000535098556877507,0.000310423087700607,-0.000194536462128041,-9.58107977079512e-06,-0.000710758747578105,-0.000284179084835917,0.00112663887680772,0.000168387704929458,0.000358464755967725,0.000580556273571563,-0.00022253978712498,-0.000581480705994187,-0.000808965599424667,-7.86968247768102e-05,0.000501961893011818,0.000535345081545487,0.000104459676758589,5.43175792529171e-05,5.61929544337906e-05,1.31825514847235e-05,0.000517828396376624,0.000319934086893843,0.000587756966098376,0.000158032509942814,1.09808370237489e-05,-0.000613933547698519,0.000888671053425584,-0.00118874587673784,-0.000723160046031992,-0.000171436598502282,-0.00164463745968297,-0.000324032456493373,-0.000267229735341985,0.000192936003781731,-0.000955170590437797,0.000405589668544138,-0.000457433981850191,-5.53994876339899e-06,-7.19708935953045e-05,-3.30522408159993e-05
Obp2b,3.09235742347981e-05,5.98562329157093e-05,-0.000240545430941971,-0.000222249361445558,-0.000300748023260029,-0.000194110508875025,-0.000446442718460404,-0.000302426129449068,0.000404495105020408,0.000133474762552168,0.000215363124972235,0.000154164776289795,7.00187841185528e-05,-0.000291172295076389,-0.000233856829135694,0.000383923323450562,-0.000829070450518121,-0.000321049499636197,-0.000549092193616252,-0.000886337632492608,-0.000492925034213624,0.000373255861073737,0.000129744523922151,0.000122360909070843,-0.000739238576825823,0.000619253953731604,-0.00060284666053736,-0.00118996788882735,7.4843433974769e-05,0.000623316083859737,-0.000407111772070839,0.000608096549326987,0.000812361551272618,-0.000361392876137508,-6.71760264334953e-05,-0.000265787096689573,0.00016768751827672,-0.001121420131788,-0.000121889448908933,0.000139172058366736,-0.00046998513268126,0.00110487631839827,0.000324994276779048,-0.000869332063838422,0.000212548686647577,-0.00061714000845064,0.00062523245524023,-0.000404311820702386,-0.000832040721298327,0.000245301597258881
Gm35934,1.13195018680063e-05,0.000157434384857234,0.000398031238192854,-0.000254297410346205,0.000158676409622593,-0.000688868295983387,3.7491838810504e-05,0.000308991831956524,0.00012146800964296,-1.1825611704703e-05,-0.00016321384710005,0.000201669455406346,0.00155871141210724,0.000799694748328869,-0.000418266745049235,-0.000305811579690146,-0.000147360905513554,-0.000474424656748183,0.000215865198134492,-0.000301634568377736,0.000324882380590413,0.000190148470500361,-0.000441286027826013,-0.000686947153216931,-0.000536161859140074,-0.000261128955155235,0.00104810917195082,-0.00114389023771385,-0.000164661386124562,0.00069417193612327,0.000474882424400078,0.000387286336718132,-0.000675639484647646,6.56790248247839e-05,-2.61605372783037e-05,-0.00163084471391394,-0.00132039627167468,-0.00178663583624475,-0.000782864950510306,-0.00138921773541636,0.000769755618919358,3.76844672975552e-05,-0.00170719308821024,0.000219309163770649,-0.000162071534531695,-0.000868068511318562,0.00261473708517973,0.000249814945134872,0.000125894009970844,0.000850850737998026
Guca2b,0.000203184930014737,8.26200110107138e-05,0.000541492379194031,6.51498090760845e-05,0.000496027809812071,0.000291009759427709,-0.000115239728630434,0.000227145815417125,-5.25618851863244e-05,-5.63880999710891e-05,-0.000304094523671759,-0.000106722977435879,-9.66296182444744e-05,-0.00116697638970114,0.000130908299343966,0.000920069414082124,0.000956950284774815,0.00136635906686713,-0.000786558375937147,0.00133054464601636,-0.00107009285420835,0.00361479402387376,-0.000609531802234292,0.00119567828764262,0.000474177265765271,-0.000815276346616926,-0.000817849787261358,0.00373295978732667,0.00189687517046626,0.000711359921125132,0.00123982915366192,0.00217131686830531,-0.00237290334875389,-0.000426716544530709,0.000513222804965538,-0.00187537080629331,-0.000254241420704134,0.00224644363057201,-0.00113822879775669,0.000687877613898986,-0.00259040658211593,0.000979492352242888,-0.00112697479019578,-0.00177038652688706,0.000427961912809149,-0.00134530240662552,-0.00042391288630681,0.00107499835444677,0.000194312287739328,0.000461787944040309
Gm35172,9.73996374472034e-05,8.82509273015385e-05,0.000535148594700071,-0.000199968447683696,0.000327830699614244,5.15304520878061e-05,-0.000123250504132445,0.000541003559953164,2.33045701282024e-07,-3.18434677023458e-05,0.000620357388328768,0.000301520618178092,-4.57309222265856e-05,0.000499432927885912,0.000205087001428946,0.00035511546168074,-0.00026755244903624,-0.000673626521478739,0.000765045583033466,0.000323554737080432,-0.000135150244141325,-0.00132492990949578,0.00124208430466629,-0.000277677423316507,-0.0001895991362226,0.000569043786560866,0.000569087108159038,0.00045121736476304,-0.000415894604350492,0.000511266635797043,0.000521661029497995,0.000350020358997169,-0.00135590006600518,-0.000831732758196001,0.000560863687775187,0.000323974023355809,0.000893631698142692,0.00044868137236637,0.000434305524207749,0.00106856208882459,-0.000205404376820065,2.99302658185821e-05,-0.000488182589871975,0.000187170151669141,-0.000698011010033057,-0.00105885526085071,-9.60530917047422e-05,-0.000184437114851463,0.000700693141406522,-0.000791955647294142
Gm45397,0.000147476551270347,0.000163797961010673,0.000706003920186642,0.000239792188822015,0.000569038698882467,2.34112493571758e-05,0.000191585976581768,0.000776352401739812,2.53649468544389e-05,-0.0015304906531483,-0.000219400523111847,-0.000275109188388065,0.00252755759966807,-0.00205058792352401,-0.00155937528619947,0.00031858031923681,0.000964038460228272,0.000266577555281471,-0.000278861271943903,0.000171972354612742,-0.00151606016930715,0.000282059866464543,0.000139256102632335,7.30598049783006e-05,7.70164728278858e-05,0.000389967992093878,-3.93777418083747e-05,0.000622673789856163,0.00146320402659345,-0.00184678391265357,-0.00093320191986975,-0.000497945637454546,-0.000889696386442852,0.00172518704593322,-0.000411202770106863,-0.00152913241899823,0.00054698792524738,0.000373299167446376,0.000226250086076923,-0.000153976608368287,0.00139058922470687,0.00133150964207794,0.00319508129868204,0.00137417955137794,0.00104812370988099,0.00192632280782133,0.00034182276605783,0.000202100924742687,-0.000555838752756505,0.000960934507511512
Dcpp2,-2.29972132867995e-06,-0.000112245164815673,0.00021488989374191,-0.000172379203336115,-0.000370920398687682,5.06984554079143e-05,0.000264253699749192,-0.000189642920567173,-0.0002031420865205,0.000135675497943785,-0.000128291735976347,-0.000482959877732634,-0.000567108904837382,-3.83884781655888e-05,-7.60015751208712e-06,-6.11384860328891e-05,0.000481362829856278,0.000401586504024999,-0.00100461339673054,-0.000764258654765845,-0.0002896551036998,-0.000734568833027297,0.000166680211520153,-0.000412739153920991,0.000742522386527225,-0.000592657797870779,-0.000734713661963264,-0.000408411521985392,0.000629119968907074,0.000120094782502871,0.000370059681280209,0.000616369589955999,-0.000673861066510585,-0.000484270835898219,2.42555872723162e-05,-0.000407270179370192,0.000551530711340917,-0.000817760358527724,0.000334678419932293,0.00113410596520245,-0.000188489346175023,0.000456346971611477,0.000774682186124791,-0.000931084866444836,0.00077547883990404,0.000672912461726441,0.000539731418867245,0.000853506057182684,0.000574876344212376,-0.000141733998807992
Ntsr1,-6.94175292127337e-05,6.7008610725803e-05,0.000281841818858815,-0.000232140624987345,1.58216850251056e-05,-0.000508509576517311,0.000454139178584296,0.000250140300016224,0.000104089375173922,0.000129414148868475,-0.000354785434000939,0.000294639823731383,0.000803539924753601,-2.98034654369847e-05,5.1975893361321e-05,0.000185161295897236,-0.000782011174227689,-0.000165243511100168,-0.00077299012584438,-3.84956534225397e-05,-0.000262253102006899,5.10030304667507e-05,-0.000416812226665637,0.000115437205800828,0.000991635697552538,-0.00154084198827468,-7.00013991438165e-05,-0.00135146190802127,0.000586930272664683,-0.00137283515496654,-0.000918417964662037,-0.000217008377211373,0.000659671872338794,-5.67400560953217e-05,-0.000586630823188752,0.0030179257354646,0.000563284372079425,-0.00123512580501726,-0.000734492037462782,-0.000318525102578934,-0.00112697842031325,0.000186996037371547,-0.00120425710810292,0.00040536781876883,-0.000104931478374995,-0.0004880541401371,-0.000661573248251948,-0.000523494593168083,0.00103899551645129,-0.00223297357767888
Myo15,-0.00013312485169778,0.000119724723412682,8.75516236428767e-05,0.000117681571194512,6.04385615723734e-05,3.5315798752972e-06,0.000164218378533146,1.88229781463073e-05,-3.85985637018044e-05,0.000368499717067873,0.000368016092994517,-0.000123218839218737,0.000173165728224006,-4.86356042187659e-05,3.31467909544606e-05,-8.80968156513199e-05,7.61890668723909e-06,-9.53164727831175e-05,0.000299033468029869,-3.65498216428648e-05,8.77383162728286e-05,0.000169738355519096,0.000147425337883631,0.000260643065717597,-0.000148441328340948,-4.30954734686667e-05,-0.000437557853854285,-0.000726750452231242,9.56485760924868e-05,0.000503219173093397,0.000247168369509094,-4.63227696956408e-05,-0.000272847805431923,-6.67940783369504e-05,-0.000459791885436209,-0.000282028094305177,-0.000847723848685371,-0.000169509253111045,-0.000111985281006031,0.000211550573974607,-0.000304423102612331,-0.000182353925645654,0.000765064114511258,0.000323574164656545,-0.000267114763923737,-0.000586286973608906,5.42174609393312e-05,0.000946545506903058,-0.000432938536165169,-0.00051937102182334
1700016K19Rik,-9.8506548250309e-05,4.75073361036673e-05,-0.000182659234241316,-0.000166861632275403,0.000632016643657673,-0.000296281908416787,8.98004722284622e-05,0.00045734835691544,-0.000129100484440949,6.74355747398021e-05,0.000106616989538287,-0.000297414400047027,-0.000146258857098594,-0.000751915823677439,-5.99413922835533e-05,-0.000880950380462726,-0.00109486508974862,0.00098881522704673,-0.000821732867021762,-0.000436271767650431,0.000442678329111906,-0.000281884255293112,0.000147957143397966,0.000116595840941369,0.000553187026158867,-0.000828614980191298,8.63414908162328e-05,-3.5646566129587e-05,-0.0004979484107413,0.00150087588602167,0.00170691348994584,0.000388757378070109,-3.80581712513812e-05,1.69069772802611e-05,0.000601320664291391,0.00168124575716533,0.000608334688882691,-0.000517181223792906,-0.00149034970192402,-0.000917417275673712,0.00166099972106008,-0.000101531666496576,-0.000308823532301171,0.000228218506439122,7.86477886043198e-05,0.000430715354339115,8.69539205649447e-05,0.000273919314214198,-0.00128673549851071,-0.000406238165195447
